C06010|    277.11|    277.11|    277.11|    277.11|    394.11|    394.11|    394.11|    394.11|    307.90|    307.90|    307.90|    307.90|    354.08|    354.08|    354.08|    354.08|    354.08|    338.69|    338.69|    338.69|    338.69|    338.69|    338.69|    338.69|    338.69|    184.74|    184.74|    184.74|    184.74|    184.74|    184.74|    184.74|    184.74|    184.74|    224.76|    224.76|    224.76|    224.76|    224.76|    344.84|    344.84|    344.84|    344.84|    344.84|    344.84|    344.84|    344.84|    427.98|    427.98|    427.98|    427.98|    427.98|    427.98|
C06100|    304.39|    304.39|    304.39|    304.39|    432.91|    432.91|    432.91|    432.91|    338.21|    338.21|    338.21|    338.21|    388.94|    388.94|    388.94|    388.94|    388.94|    372.03|    372.03|    372.03|    372.03|    372.03|    372.03|    372.03|    372.03|    202.92|    202.92|    202.92|    202.92|    202.92|    202.92|    202.92|    202.92|    202.92|    246.89|    246.89|    246.89|    246.89|    246.89|    378.79|    378.79|    378.79|    378.79|    378.79|    378.79|    378.79|    378.79|    470.11|    470.11|    470.11|    470.11|    470.11|    470.11|
C06025|    336.70|    336.70|    336.70|    336.70|    478.86|    478.86|    478.86|    478.86|    374.11|    374.11|    374.11|    374.11|    430.22|    430.22|    430.22|    430.22|    430.22|    411.52|    411.52|    411.52|    411.52|    411.52|    411.52|    411.52|    411.52|    224.46|    224.46|    224.46|    224.46|    224.46|    224.46|    224.46|    224.46|    224.46|    273.10|    273.10|    273.10|    273.10|    273.10|    419.00|    419.00|    419.00|    419.00|    419.00|    419.00|    419.00|    419.00|    520.01|    520.01|    520.01|    520.01|    520.01|    520.01|
C06500|    539.81|    539.81|    539.81|    539.81|    767.74|    767.74|    767.74|    767.74|    599.79|    599.79|    599.79|    599.79|    689.76|    689.76|    689.76|    689.76|    689.76|    659.77|    659.77|    659.77|    659.77|    659.77|    659.77|    659.77|    659.77|    359.88|    359.88|    359.88|    359.88|    359.88|    359.88|    359.88|    359.88|    359.88|    437.85|    437.85|    437.85|    437.85|    437.85|    671.77|    671.77|    671.77|    671.77|    671.77|    671.77|    671.77|    671.77|    833.71|    833.71|    833.71|    833.71|    833.71|    833.71|
C06470|   1168.07|   1168.07|   1168.07|   1168.07|   1661.25|   1661.25|   1661.25|   1661.25|   1297.85|   1297.85|   1297.85|   1297.85|   1492.53|   1492.53|   1492.53|   1492.53|   1492.53|   1427.64|   1427.64|   1427.64|   1427.64|   1427.64|   1427.64|   1427.64|   1427.64|    778.71|    778.71|    778.71|    778.71|    778.71|    778.71|    778.71|    778.71|    778.71|    947.43|    947.43|    947.43|    947.43|    947.43|   1453.59|   1453.59|   1453.59|   1453.59|   1453.59|   1453.59|   1453.59|   1453.59|   1804.01|   1804.01|   1804.01|   1804.01|   1804.01|   1804.01|
C06621|   2544.90|   2544.90|   2544.90|   2544.90|   3619.41|   3619.41|   3619.41|   3619.41|   2827.66|   2827.66|   2827.66|   2827.66|   3251.81|   3251.81|   3251.81|   3251.81|   3251.81|   3110.43|   3110.43|   3110.43|   3110.43|   3110.43|   3110.43|   3110.43|   3110.43|   1696.60|   1696.60|   1696.60|   1696.60|   1696.60|   1696.60|   1696.60|   1696.60|   1696.60|   2064.19|   2064.19|   2064.19|   2064.19|   2064.19|   3166.98|   3166.98|   3166.98|   3166.98|   3166.98|   3166.98|   3166.98|   3166.98|   3930.45|   3930.45|   3930.45|   3930.45|   3930.45|   3930.45|
C07050|    156.29|    156.29|    156.29|    156.29|    222.27|    222.27|    222.27|    222.27|    173.65|    173.65|    173.65|    173.65|    199.70|    199.70|    199.70|    199.70|    199.70|    191.02|    191.02|    191.02|    191.02|    191.02|    191.02|    191.02|    191.02|    104.19|    104.19|    104.19|    104.19|    104.19|    104.19|    104.19|    104.19|    104.19|    126.77|    126.77|    126.77|    126.77|    126.77|    194.49|    194.49|    194.49|    194.49|    194.49|    194.49|    194.49|    194.49|    241.37|    241.37|    241.37|    241.37|    241.37|    241.37|
C07046|    225.62|    225.62|    225.62|    225.62|    320.88|    320.88|    320.88|    320.88|    250.69|    250.69|    250.69|    250.69|    288.29|    288.29|    288.29|    288.29|    288.29|    275.76|    275.76|    275.76|    275.76|    275.76|    275.76|    275.76|    275.76|    150.41|    150.41|    150.41|    150.41|    150.41|    150.41|    150.41|    150.41|    150.41|    183.00|    183.00|    183.00|    183.00|    183.00|    280.77|    280.77|    280.77|    280.77|    280.77|    280.77|    280.77|    280.77|    348.46|    348.46|    348.46|    348.46|    348.46|    348.46|
C09101|     90.00|     90.00|     90.00|     90.00|    128.00|    128.00|    128.00|    128.00|    100.00|    100.00|    100.00|    100.00|    115.00|    115.00|    115.00|    115.00|    115.00|    110.00|    110.00|    110.00|    110.00|    110.00|    110.00|    110.00|    110.00|     60.00|     60.00|     60.00|     60.00|     60.00|     60.00|     60.00|     60.00|     60.00|     73.00|     73.00|     73.00|     73.00|     73.00|    112.00|    112.00|    112.00|    112.00|    112.00|    112.00|    112.00|    112.00|    139.00|    139.00|    139.00|    139.00|    139.00|    139.00|
C10570|    111.49|    111.49|    111.49|    111.49|    158.56|    158.56|    158.56|    158.56|    123.88|    123.88|    123.88|    123.88|    142.46|    142.46|    142.46|    142.46|    142.46|    136.26|    136.26|    136.26|    136.26|    136.26|    136.26|    136.26|    136.26|     74.33|     74.33|     74.33|     74.33|     74.33|     74.33|     74.33|     74.33|     74.33|     90.43|     90.43|     90.43|     90.43|     90.43|    138.74|    138.74|    138.74|    138.74|    138.74|    138.74|    138.74|    138.74|    172.19|    172.19|    172.19|    172.19|    172.19|    172.19|
C11090|    228.36|    228.36|    228.36|    228.36|    324.78|    324.78|    324.78|    324.78|    253.74|    253.74|    253.74|    253.74|    291.80|    291.80|    291.80|    291.80|    291.80|    279.11|    279.11|    279.11|    279.11|    279.11|    279.11|    279.11|    279.11|    152.24|    152.24|    152.24|    152.24|    152.24|    152.24|    152.24|    152.24|    152.24|    185.23|    185.23|    185.23|    185.23|    185.23|    284.19|    284.19|    284.19|    284.19|    284.19|    284.19|    284.19|    284.19|    352.69|    352.69|    352.69|    352.69|    352.69|    352.69|
C11183|    230.23|    230.23|    230.23|    230.23|    327.43|    327.43|    327.43|    327.43|    255.81|    255.81|    255.81|    255.81|    294.18|    294.18|    294.18|    294.18|    294.18|    281.39|    281.39|    281.39|    281.39|    281.39|    281.39|    281.39|    281.39|    153.48|    153.48|    153.48|    153.48|    153.48|    153.48|    153.48|    153.48|    153.48|    186.74|    186.74|    186.74|    186.74|    186.74|    286.50|    286.50|    286.50|    286.50|    286.50|    286.50|    286.50|    286.50|    355.57|    355.57|    355.57|    355.57|    355.57|    355.57|
C13950|     94.07|     94.07|     94.07|     94.07|    133.79|    133.79|    133.79|    133.79|    104.52|    104.52|    104.52|    104.52|    120.20|    120.20|    120.20|    120.20|    120.20|    114.97|    114.97|    114.97|    114.97|    114.97|    114.97|    114.97|    114.97|     62.71|     62.71|     62.71|     62.71|     62.71|     62.71|     62.71|     62.71|     62.71|     76.30|     76.30|     76.30|     76.30|     76.30|    117.06|    117.06|    117.06|    117.06|    117.06|    117.06|    117.06|    117.06|    145.28|    145.28|    145.28|    145.28|    145.28|    145.28|
C13221|     96.49|     96.49|     96.49|     96.49|    137.24|    137.24|    137.24|    137.24|    107.22|    107.22|    107.22|    107.22|    123.30|    123.30|    123.30|    123.30|    123.30|    117.94|    117.94|    117.94|    117.94|    117.94|    117.94|    117.94|    117.94|     64.33|     64.33|     64.33|     64.33|     64.33|     64.33|     64.33|     64.33|     64.33|     78.27|     78.27|     78.27|     78.27|     78.27|    120.08|    120.08|    120.08|    120.08|    120.08|    120.08|    120.08|    120.08|    149.03|    149.03|    149.03|    149.03|    149.03|    149.03|
C13820|    101.88|    101.88|    101.88|    101.88|    144.90|    144.90|    144.90|    144.90|    113.20|    113.20|    113.20|    113.20|    130.18|    130.18|    130.18|    130.18|    130.18|    124.52|    124.52|    124.52|    124.52|    124.52|    124.52|    124.52|    124.52|     67.92|     67.92|     67.92|     67.92|     67.92|     67.92|     67.92|     67.92|     67.92|     82.64|     82.64|     82.64|     82.64|     82.64|    126.79|    126.79|    126.79|    126.79|    126.79|    126.79|    126.79|    126.79|    157.35|    157.35|    157.35|    157.35|    157.35|    157.35|
C13895|    107.10|    107.10|    107.10|    107.10|    152.33|    152.33|    152.33|    152.33|    119.00|    119.00|    119.00|    119.00|    136.86|    136.86|    136.86|    136.86|    136.86|    130.91|    130.91|    130.91|    130.91|    130.91|    130.91|    130.91|    130.91|     71.40|     71.40|     71.40|     71.40|     71.40|     71.40|     71.40|     71.40|     71.40|     86.87|     86.87|     86.87|     86.87|     86.87|    133.29|    133.29|    133.29|    133.29|    133.29|    133.29|    133.29|    133.29|    165.42|    165.42|    165.42|    165.42|    165.42|    165.42|
C13110|    137.86|    137.86|    137.86|    137.86|    196.07|    196.07|    196.07|    196.07|    153.18|    153.18|    153.18|    153.18|    176.15|    176.15|    176.15|    176.15|    176.15|    168.49|    168.49|    168.49|    168.49|    168.49|    168.49|    168.49|    168.49|     91.91|     91.91|     91.91|     91.91|     91.91|     91.91|     91.91|     91.91|     91.91|    111.82|    111.82|    111.82|    111.82|    111.82|    171.56|    171.56|    171.56|    171.56|    171.56|    171.56|    171.56|    171.56|    212.92|    212.92|    212.92|    212.92|    212.92|    212.92|
C13899|    176.79|    176.79|    176.79|    176.79|    251.43|    251.43|    251.43|    251.43|    196.43|    196.43|    196.43|    196.43|    225.89|    225.89|    225.89|    225.89|    225.89|    216.07|    216.07|    216.07|    216.07|    216.07|    216.07|    216.07|    216.07|    117.86|    117.86|    117.86|    117.86|    117.86|    117.86|    117.86|    117.86|    117.86|    143.39|    143.39|    143.39|    143.39|    143.39|    220.00|    220.00|    220.00|    220.00|    220.00|    220.00|    220.00|    220.00|    273.04|    273.04|    273.04|    273.04|    273.04|    273.04|
C13230|    177.43|    177.43|    177.43|    177.43|    252.35|    252.35|    252.35|    252.35|    197.15|    197.15|    197.15|    197.15|    226.72|    226.72|    226.72|    226.72|    226.72|    216.86|    216.86|    216.86|    216.86|    216.86|    216.86|    216.86|    216.86|    118.29|    118.29|    118.29|    118.29|    118.29|    118.29|    118.29|    118.29|    118.29|    143.92|    143.92|    143.92|    143.92|    143.92|    220.81|    220.81|    220.81|    220.81|    220.81|    220.81|    220.81|    220.81|    274.04|    274.04|    274.04|    274.04|    274.04|    274.04|
C13220|    211.92|    211.92|    211.92|    211.92|    301.40|    301.40|    301.40|    301.40|    235.47|    235.47|    235.47|    235.47|    270.79|    270.79|    270.79|    270.79|    270.79|    259.02|    259.02|    259.02|    259.02|    259.02|    259.02|    259.02|    259.02|    141.28|    141.28|    141.28|    141.28|    141.28|    141.28|    141.28|    141.28|    141.28|    171.89|    171.89|    171.89|    171.89|    171.89|    263.73|    263.73|    263.73|    263.73|    263.73|    263.73|    263.73|    263.73|    327.31|    327.31|    327.31|    327.31|    327.31|    327.31|
C13600|    236.72|    236.72|    236.72|    236.72|    336.68|    336.68|    336.68|    336.68|    263.03|    263.03|    263.03|    263.03|    302.48|    302.48|    302.48|    302.48|    302.48|    289.33|    289.33|    289.33|    289.33|    289.33|    289.33|    289.33|    289.33|    157.82|    157.82|    157.82|    157.82|    157.82|    157.82|    157.82|    157.82|    157.82|    192.01|    192.01|    192.01|    192.01|    192.01|    294.59|    294.59|    294.59|    294.59|    294.59|    294.59|    294.59|    294.59|    365.61|    365.61|    365.61|    365.61|    365.61|    365.61|
C13125|    242.25|    242.25|    242.25|    242.25|    344.53|    344.53|    344.53|    344.53|    269.16|    269.16|    269.16|    269.16|    309.54|    309.54|    309.54|    309.54|    309.54|    296.08|    296.08|    296.08|    296.08|    296.08|    296.08|    296.08|    296.08|    161.50|    161.50|    161.50|    161.50|    161.50|    161.50|    161.50|    161.50|    161.50|    196.49|    196.49|    196.49|    196.49|    196.49|    301.46|    301.46|    301.46|    301.46|    301.46|    301.46|    301.46|    301.46|    374.13|    374.13|    374.13|    374.13|    374.13|    374.13|
C13385|    355.61|    355.61|    355.61|    355.61|    505.76|    505.76|    505.76|    505.76|    395.13|    395.13|    395.13|    395.13|    454.40|    454.40|    454.40|    454.40|    454.40|    434.64|    434.64|    434.64|    434.64|    434.64|    434.64|    434.64|    434.64|    237.08|    237.08|    237.08|    237.08|    237.08|    237.08|    237.08|    237.08|    237.08|    288.44|    288.44|    288.44|    288.44|    288.44|    442.54|    442.54|    442.54|    442.54|    442.54|    442.54|    442.54|    442.54|    549.23|    549.23|    549.23|    549.23|    549.23|    549.23|
C13031|    445.32|    445.32|    445.32|    445.32|    633.34|    633.34|    633.34|    633.34|    494.80|    494.80|    494.80|    494.80|    569.02|    569.02|    569.02|    569.02|    569.02|    544.28|    544.28|    544.28|    544.28|    544.28|    544.28|    544.28|    544.28|    296.88|    296.88|    296.88|    296.88|    296.88|    296.88|    296.88|    296.88|    296.88|    361.20|    361.20|    361.20|    361.20|    361.20|    554.17|    554.17|    554.17|    554.17|    554.17|    554.17|    554.17|    554.17|    687.77|    687.77|    687.77|    687.77|    687.77|    687.77|
C13010|    449.93|    449.93|    449.93|    449.93|    639.90|    639.90|    639.90|    639.90|    499.92|    499.92|    499.92|    499.92|    574.91|    574.91|    574.91|    574.91|    574.91|    549.91|    549.91|    549.91|    549.91|    549.91|    549.91|    549.91|    549.91|    299.95|    299.95|    299.95|    299.95|    299.95|    299.95|    299.95|    299.95|    299.95|    364.94|    364.94|    364.94|    364.94|    364.94|    559.91|    559.91|    559.91|    559.91|    559.91|    559.91|    559.91|    559.91|    694.89|    694.89|    694.89|    694.89|    694.89|    694.89|
C13037|    460.45|    460.45|    460.45|    460.45|    654.86|    654.86|    654.86|    654.86|    511.61|    511.61|    511.61|    511.61|    588.35|    588.35|    588.35|    588.35|    588.35|    562.77|    562.77|    562.77|    562.77|    562.77|    562.77|    562.77|    562.77|    306.97|    306.97|    306.97|    306.97|    306.97|    306.97|    306.97|    306.97|    306.97|    373.48|    373.48|    373.48|    373.48|    373.48|    573.01|    573.01|    573.01|    573.01|    573.01|    573.01|    573.01|    573.01|    711.14|    711.14|    711.14|    711.14|    711.14|    711.14|
C13440|    469.98|    469.98|    469.98|    469.98|    668.41|    668.41|    668.41|    668.41|    522.20|    522.20|    522.20|    522.20|    600.53|    600.53|    600.53|    600.53|    600.53|    574.42|    574.42|    574.42|    574.42|    574.42|    574.42|    574.42|    574.42|    313.32|    313.32|    313.32|    313.32|    313.32|    313.32|    313.32|    313.32|    313.32|    381.20|    381.20|    381.20|    381.20|    381.20|    584.86|    584.86|    584.86|    584.86|    584.86|    584.86|    584.86|    584.86|    725.85|    725.85|    725.85|    725.85|    725.85|    725.85|
C13300|    643.73|    643.73|    643.73|    643.73|    915.52|    915.52|    915.52|    915.52|    715.25|    715.25|    715.25|    715.25|    822.54|    822.54|    822.54|    822.54|    822.54|    786.78|    786.78|    786.78|    786.78|    786.78|    786.78|    786.78|    786.78|    429.15|    429.15|    429.15|    429.15|    429.15|    429.15|    429.15|    429.15|    429.15|    522.13|    522.13|    522.13|    522.13|    522.13|    801.08|    801.08|    801.08|    801.08|    801.08|    801.08|    801.08|    801.08|    994.20|    994.20|    994.20|    994.20|    994.20|    994.20|
C13806|    756.87|    756.87|    756.87|    756.87|   1076.44|   1076.44|   1076.44|   1076.44|    840.97|    840.97|    840.97|    840.97|    967.11|    967.11|    967.11|    967.11|    967.11|    925.06|    925.06|    925.06|    925.06|    925.06|    925.06|    925.06|    925.06|    504.58|    504.58|    504.58|    504.58|    504.58|    504.58|    504.58|    504.58|    504.58|    613.90|    613.90|    613.90|    613.90|    613.90|    941.88|    941.88|    941.88|    941.88|    941.88|    941.88|    941.88|    941.88|   1168.94|   1168.94|   1168.94|   1168.94|   1168.94|   1168.94|
C13020|   1813.61|   1813.61|   1813.61|   1813.61|   2579.35|   2579.35|   2579.35|   2579.35|   2015.12|   2015.12|   2015.12|   2015.12|   2317.38|   2317.38|   2317.38|   2317.38|   2317.38|   2216.63|   2216.63|   2216.63|   2216.63|   2216.63|   2216.63|   2216.63|   2216.63|   1209.07|   1209.07|   1209.07|   1209.07|   1209.07|   1209.07|   1209.07|   1209.07|   1209.07|   1471.04|   1471.04|   1471.04|   1471.04|   1471.04|   2256.93|   2256.93|   2256.93|   2256.93|   2256.93|   2256.93|   2256.93|   2256.93|   2801.01|   2801.01|   2801.01|   2801.01|   2801.01|   2801.01|
C13451|   2952.29|   2952.29|   2952.29|   2952.29|   4198.81|   4198.81|   4198.81|   4198.81|   3280.32|   3280.32|   3280.32|   3280.32|   3772.37|   3772.37|   3772.37|   3772.37|   3772.37|   3608.35|   3608.35|   3608.35|   3608.35|   3608.35|   3608.35|   3608.35|   3608.35|   1968.19|   1968.19|   1968.19|   1968.19|   1968.19|   1968.19|   1968.19|   1968.19|   1968.19|   2394.63|   2394.63|   2394.63|   2394.63|   2394.63|   3673.96|   3673.96|   3673.96|   3673.96|   3673.96|   3673.96|   3673.96|   3673.96|   4559.64|   4559.64|   4559.64|   4559.64|   4559.64|   4559.64|
C13831|   4156.99|   4156.99|   4156.99|   4156.99|   5912.16|   5912.16|   5912.16|   5912.16|   4618.88|   4618.88|   4618.88|   4618.88|   5311.71|   5311.71|   5311.71|   5311.71|   5311.71|   5080.76|   5080.76|   5080.76|   5080.76|   5080.76|   5080.76|   5080.76|   5080.76|   2771.33|   2771.33|   2771.33|   2771.33|   2771.33|   2771.33|   2771.33|   2771.33|   2771.33|   3371.78|   3371.78|   3371.78|   3371.78|   3371.78|   5173.14|   5173.14|   5173.14|   5173.14|   5173.14|   5173.14|   5173.14|   5173.14|   6420.24|   6420.24|   6420.24|   6420.24|   6420.24|   6420.24|
C14790|     90.00|     90.00|     90.00|     90.00|    128.00|    128.00|    128.00|    128.00|    100.00|    100.00|    100.00|    100.00|    115.00|    115.00|    115.00|    115.00|    115.00|    110.00|    110.00|    110.00|    110.00|    110.00|    110.00|    110.00|    110.00|     60.00|     60.00|     60.00|     60.00|     60.00|     60.00|     60.00|     60.00|     60.00|     73.00|     73.00|     73.00|     73.00|     73.00|    112.00|    112.00|    112.00|    112.00|    112.00|    112.00|    112.00|    112.00|    139.00|    139.00|    139.00|    139.00|    139.00|    139.00|
C14225|     90.00|     90.00|     90.00|     90.00|    128.00|    128.00|    128.00|    128.00|    100.00|    100.00|    100.00|    100.00|    115.00|    115.00|    115.00|    115.00|    115.00|    110.00|    110.00|    110.00|    110.00|    110.00|    110.00|    110.00|    110.00|     60.00|     60.00|     60.00|     60.00|     60.00|     60.00|     60.00|     60.00|     60.00|     73.00|     73.00|     73.00|     73.00|     73.00|    112.00|    112.00|    112.00|    112.00|    112.00|    112.00|    112.00|    112.00|    139.00|    139.00|    139.00|    139.00|    139.00|    139.00|
C14445|     90.00|     90.00|     90.00|     90.00|    128.00|    128.00|    128.00|    128.00|    100.00|    100.00|    100.00|    100.00|    115.00|    115.00|    115.00|    115.00|    115.00|    110.00|    110.00|    110.00|    110.00|    110.00|    110.00|    110.00|    110.00|     60.00|     60.00|     60.00|     60.00|     60.00|     60.00|     60.00|     60.00|     60.00|     73.00|     73.00|     73.00|     73.00|     73.00|    112.00|    112.00|    112.00|    112.00|    112.00|    112.00|    112.00|    112.00|    139.00|    139.00|    139.00|    139.00|    139.00|    139.00|
C14200|    226.19|    226.19|    226.19|    226.19|    321.69|    321.69|    321.69|    321.69|    251.32|    251.32|    251.32|    251.32|    289.01|    289.01|    289.01|    289.01|    289.01|    276.45|    276.45|    276.45|    276.45|    276.45|    276.45|    276.45|    276.45|    150.79|    150.79|    150.79|    150.79|    150.79|    150.79|    150.79|    150.79|    150.79|    183.46|    183.46|    183.46|    183.46|    183.46|    281.48|    281.48|    281.48|    281.48|    281.48|    281.48|    281.48|    281.48|    349.33|    349.33|    349.33|    349.33|    349.33|    349.33|
