C01080|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|
C01101|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|
C01111|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|
C01150|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|
C01258|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|
C02201|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|
C02450|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|
C02650|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|
C02736|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|
C03001|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|    100.00|
