P00001|    197.10|    197.10|    197.10|    197.10|    197.10|    197.10|    197.10|    197.10|    197.10|    197.10|    197.10|    197.10|    197.10|    197.10|    197.10|    197.10|    197.10|    153.30|    153.30|    153.30|    153.30|    153.30|    175.20|    175.20|    175.20|    175.20|    131.40|    131.40|    131.40|    131.40|    131.40|    131.40|    131.40|    131.40|    131.40|    153.30|    153.30|    153.30|    153.30|    208.05|    208.05|    208.05|    208.05|    219.00|    219.00|    219.00|    219.00|    219.00|    219.00|    219.00|    219.00|    219.00|    219.00|
P00004|    193.50|    193.50|    193.50|    193.50|    193.50|    193.50|    193.50|    193.50|    193.50|    193.50|    193.50|    193.50|    193.50|    193.50|    193.50|    193.50|    193.50|    150.50|    150.50|    150.50|    150.50|    150.50|    172.00|    172.00|    172.00|    172.00|    129.00|    129.00|    129.00|    129.00|    129.00|    129.00|    129.00|    129.00|    129.00|    150.50|    150.50|    150.50|    150.50|    204.25|    204.25|    204.25|    204.25|    215.00|    215.00|    215.00|    215.00|    215.00|    215.00|    215.00|    215.00|    215.00|    215.00|
P00005|     66.24|     66.24|     66.24|     66.24|     66.24|     66.24|     66.24|     66.24|     66.24|     66.24|     66.24|     66.24|     66.24|     66.24|     66.24|     66.24|     66.24|     51.52|     51.52|     51.52|     51.52|     51.52|     58.88|     58.88|     58.88|     58.88|     44.16|     44.16|     44.16|     44.16|     44.16|     44.16|     44.16|     44.16|     44.16|     51.52|     51.52|     51.52|     51.52|     69.92|     69.92|     69.92|     69.92|     73.60|     73.60|     73.60|     73.60|     73.60|     73.60|     73.60|     73.60|     73.60|     73.60|
P00006|    152.21|    152.21|    152.21|    152.21|    166.70|    166.70|    166.70|    166.70|    172.14|    172.14|    172.14|    172.14|    172.14|    163.08|    163.08|    163.08|    163.08|    130.46|    130.46|    130.46|    130.46|    130.46|    144.96|    144.96|    144.96|    144.96|    108.72|    108.72|    108.72|    108.72|    108.72|    108.72|    108.72|    108.72|    108.72|    123.22|    123.22|    123.22|    123.22|    173.95|    173.95|    173.95|    173.95|    181.20|    181.20|    181.20|    181.20|    181.20|    181.20|    181.20|    181.20|    181.20|    181.20|
P00007|     83.98|     83.98|     83.98|     83.98|     91.98|     91.98|     91.98|     91.98|     94.98|     94.98|     94.98|     94.98|     94.98|     89.98|     89.98|     89.98|     89.98|     71.99|     71.99|     71.99|     71.99|     71.99|     79.98|     79.98|     79.98|     79.98|     59.99|     59.99|     59.99|     59.99|     59.99|     59.99|     59.99|     59.99|     59.99|     67.99|     67.99|     67.99|     67.99|     95.98|     95.98|     95.98|     95.98|     99.98|     99.98|     99.98|     99.98|     99.98|     99.98|     99.98|     99.98|     99.98|     99.98|
P00008|    147.76|    147.76|    147.76|    147.76|    161.83|    161.83|    161.83|    161.83|    167.10|    167.10|    167.10|    167.10|    167.10|    158.31|    158.31|    158.31|    158.31|    126.65|    126.65|    126.65|    126.65|    126.65|    140.72|    140.72|    140.72|    140.72|    105.54|    105.54|    105.54|    105.54|    105.54|    105.54|    105.54|    105.54|    105.54|    119.61|    119.61|    119.61|    119.61|    168.86|    168.86|    168.86|    168.86|    175.90|    175.90|    175.90|    175.90|    175.90|    175.90|    175.90|    175.90|    175.90|    175.90|
P00009|    150.70|    150.70|    150.70|    150.70|    165.05|    165.05|    165.05|    165.05|    170.43|    170.43|    170.43|    170.43|    170.43|    161.46|    161.46|    161.46|    161.46|    129.17|    129.17|    129.17|    129.17|    129.17|    143.52|    143.52|    143.52|    143.52|    107.64|    107.64|    107.64|    107.64|    107.64|    107.64|    107.64|    107.64|    107.64|    121.99|    121.99|    121.99|    121.99|    172.22|    172.22|    172.22|    172.22|    179.40|    179.40|    179.40|    179.40|    179.40|    179.40|    179.40|    179.40|    179.40|    179.40|
P00011|    147.76|    147.76|    147.76|    147.76|    161.83|    161.83|    161.83|    161.83|    167.10|    167.10|    167.10|    167.10|    167.10|    158.31|    158.31|    158.31|    158.31|    126.65|    126.65|    126.65|    126.65|    126.65|    140.72|    140.72|    140.72|    140.72|    105.54|    105.54|    105.54|    105.54|    105.54|    105.54|    105.54|    105.54|    105.54|    119.61|    119.61|    119.61|    119.61|    168.86|    168.86|    168.86|    168.86|    175.90|    175.90|    175.90|    175.90|    175.90|    175.90|    175.90|    175.90|    175.90|    175.90|
P00012|    147.76|    147.76|    147.76|    147.76|    161.83|    161.83|    161.83|    161.83|    167.10|    167.10|    167.10|    167.10|    167.10|    158.31|    158.31|    158.31|    158.31|    126.65|    126.65|    126.65|    126.65|    126.65|    140.72|    140.72|    140.72|    140.72|    105.54|    105.54|    105.54|    105.54|    105.54|    105.54|    105.54|    105.54|    105.54|    119.61|    119.61|    119.61|    119.61|    168.86|    168.86|    168.86|    168.86|    175.90|    175.90|    175.90|    175.90|    175.90|    175.90|    175.90|    175.90|    175.90|    175.90|
C01050|    223.00|    223.00|    223.00|    223.00|    223.00|    223.00|    223.00|    223.00|    223.00|    223.00|    223.00|    223.00|    223.00|    223.00|    223.00|    223.00|    223.00|    223.00|    223.00|    223.00|    223.00|    223.00|    223.00|    223.00|    223.00|    223.00|    223.00|    223.00|    223.00|    223.00|    223.00|    223.00|    223.00|    223.00|    223.00|    223.00|    223.00|    223.00|    223.00|    223.00|    223.00|    223.00|    223.00|    223.00|    223.00|    223.00|    223.00|    223.00|    223.00|    223.00|    223.00|    223.00|    223.00|
