P00001|     50.31|     50.32|     50.33|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|
P00004|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|
P00005|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|
P00006|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|
P00007|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|
P00008|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|
P00009|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|
P00011|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|
P00012|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|     50.34|
B01004M|      0.36|      0.37|      0.38|      0.39|      0.40|      0.32|      0.32|      0.32|      0.32|      0.32|      0.32|      0.32|      0.32|      0.32|      0.32|      0.32|      0.32|      0.32|      0.25|      0.25|      0.25|      0.25|      0.27|      0.27|      0.27|      0.27|      0.27|      0.18|      0.18|      0.18|      0.18|      0.22|      0.22|      0.22|      0.22|      0.22|      0.25|      0.25|      0.25|      0.25|      0.34|      0.34|      0.34|      0.34|      0.36|      0.36|      0.36|      0.36|      0.36|      0.36|      0.36|      0.36|      0.36|
