21,Plan Rémi
2,Ensemble 4 ans et +

4
-1
1
1
0
0

XXXX,C102
C:\DataDev\NewDataCarat
12184000,12184000
0
1
0
0

1136,846,2,0,0,0.011363,0,1
1136,956,4,0,0,0.008906,0,1
1136,1216,8,0,0,0.043040,0,1
1136,1301,4,0,0,0.120154,0,1
1136,1326,64,0,0,0.054593,0,1
1136,1500,64,0,0,0.013996,0,1
1136,1545,4,0,0,0.019101,0,1
1136,1545,8,0,0,0.003696,0,1
1136,1545,16,0,0,0.010705,0,1
1136,1545,32,0,0,0.009950,0,1
1136,1615,4,0,0,0.008640,0,1
1136,1615,8,0,0,0.005265,0,1
1136,1615,16,0,0,0.013404,0,1
1136,1615,32,0,0,0.017503,0,1
1136,1636,4,0,0,0.016684,0,1
1136,1636,8,0,0,0.005975,0,1
1136,1636,16,0,0,0.010951,0,1
1136,1636,32,0,0,0.021305,0,1
1136,1655,8,0,0,0.010387,0,1
1136,1655,4,0,0,0.013405,0,1
1136,1655,8,0,0,0.010387,0,1
1136,1655,16,0,0,0.021268,0,1
1136,1655,32,0,0,0.022804,0,1
1136,1726,4,0,0,0.029313,0,1
1136,1726,8,0,0,0.015774,0,1
1136,1726,16,0,0,0.023684,0,1
1136,1726,32,0,0,0.017882,0,1
1136,1755,4,0,0,0.086888,0,1
1136,1755,8,0,0,0.088960,0,1
1136,1755,16,0,0,0.108548,0,1
1136,1755,32,0,0,0.075461,0,1
1136,1845,16,0,0,0.034902,0,1
1136,1845,16,0,0,0.034902,0,1
1136,1905,64,0,0,0.114754,0,1
1136,1925,32,0,0,0.087388,0,1
1136,1926,2,0,0,0.034570,0,1
1010,730,2,0,0,0.188499,0,1
1010,750,2,0,0,0.202628,0,1
1010,810,16,0,0,0.206908,0,1
1010,810,16,0,0,0.206908,0,1
1010,835,1,0,0,0.243262,0,1
1010,835,32,0,0,0.322623,0,1
1010,835,1,0,0,0.243262,0,1
1010,855,16,0,0,0.200532,0,1
1010,1145,32,0,0,0.624843,0,1
1010,1205,4,0,0,0.563691,0,1
1010,1205,1,0,0,0.487584,0,1
1010,1205,32,0,0,0.528974,0,1
1010,1225,2,0,0,0.464747,0,1
1010,1225,1,0,0,0.546529,0,1
1010,1225,32,0,0,0.508884,0,1
1010,1250,1,0,0,0.510924,0,1
1010,1250,16,0,0,0.531648,0,1
1010,1315,16,0,0,0.315220,0,1
1010,1340,1,0,0,0.198283,0,1
1010,1340,2,0,0,0.192379,0,1
1010,1350,1,0,0,0.137295,0,1
1010,1350,2,0,0,0.152753,0,1
1010,1515,1,0,0,0.147811,0,1
1010,1515,2,0,0,0.168722,0,1
1010,1515,1,0,0,0.147811,0,1
1010,1515,2,0,0,0.168722,0,1
1010,1550,1,0,0,0.163564,0,1
1010,1550,2,0,0,0.143513,0,1
1059,1100,4,0,0,0.039782,0,1
1059,1100,2,0,0,0.021820,0,1
1059,1230,4,0,0,0.013420,0,1
1059,1300,16,0,0,0.015195,0,1
1059,1300,4,0,0,0.012939,0,1
1059,1300,1,0,0,0.019211,0,1
1059,1300,16,0,0,0.015195,0,1
1059,1515,16,0,0,0.040133,0,1
1059,1645,64,0,0,0.143388,0,1
1059,1900,16,0,0,0.034369,0,1
1059,1900,1,0,0,0.046465,0,1
1059,1900,64,0,0,0.119230,0,1
1059,2045,2,0,0,0.067382,0,1
1059,2100,2,0,0,0.120711,0,1
1059,2100,2,0,0,0.120711,0,1
1091,845,16,0,0,0.009466,0,1
1091,845,1,0,0,0.005850,0,1
1091,900,32,0,0,0.002569,0,1
1091,915,8,0,0,0.002266,0,1
1091,930,64,0,0,0.019391,0,1
1091,930,8,0,0,0.003868,0,1
1091,1000,8,0,0,0.005919,0,1
1091,1000,4,0,0,0.012986,0,1
1091,1030,32,0,0,0.003083,0,1
1091,1100,4,0,0,0.011569,0,1
1091,1100,2,0,0,0.013388,0,1
1091,1130,32,0,0,0.011319,0,1
1091,1130,16,0,0,0.004911,0,1
1091,1130,16,0,0,0.004911,0,1
1091,1200,4,0,0,0.016563,0,1
1091,1200,2,0,0,0.005089,0,1
1091,1215,2,0,0,0.007863,0,1
1091,1245,64,0,0,0.023856,0,1
1091,1300,8,0,0,0.014216,0,1
1091,1300,64,0,0,0.014300,0,1
1091,1315,16,0,0,0.006246,0,1
1091,1400,4,0,0,0.002287,0,1
1091,1400,4,0,0,0.002287,0,1
1091,1415,1,0,0,0.004487,0,1
1091,1415,16,0,0,0.008527,0,1
1091,1430,32,0,0,0.018724,0,1
1091,1430,64,0,0,0.020070,0,1
1091,1515,16,0,0,0.014662,0,1
1091,1530,32,0,0,0.037182,0,1
1091,1530,32,0,0,0.037182,0,1
1091,1600,16,0,0,0.022407,0,1
1091,1630,8,0,0,0.007946,0,1
1091,1645,16,0,0,0.009990,0,1
1091,1645,2,0,0,0.008313,0,1

19595.00
EOJ




28,Echelle
2,Ensemble 4 ans et +

4
-1
3
1
0
0

B302,C201
C:\DataDev\NewDataCarat
52860000,11868000
6244
1
0
0

1010,1205,1,0,0,0.108394,0,1,0,1
1010,1230,1,0,0,0.109942,0,1,0,1
1010,1300,1,0,0,0.082118,0,1,0,1
1010,1415,1,0,0,0.026524,0,1,0,1
1010,1525,1,0,0,0.023195,0,1,0,1
1010,1905,1,0,0,0.088061,0,1,0,1
1010,2030,1,0,0,0.035805,0,1,0,1
1010,2055,1,0,0,0.037058,0,1,0,1
1010,2120,1,0,0,0.020236,0,1,0,1
1010,2145,1,0,0,0.013044,0,1,0,1
1012,800,1,0,0,0.000427,0,0,1,1
1012,810,1,0,0,0.000427,0,0,1,1
1012,910,1,0,0,0.001443,0,0,1,1
1012,1005,1,0,0,0.001093,0,0,1,1
1012,1100,1,0,0,0.001494,0,0,1,1
1012,1130,1,0,0,0.001979,0,0,1,1
1012,1200,1,0,0,0.001380,0,0,1,1
1012,1300,1,0,0,0.000641,0,0,1,1
1012,1330,1,0,0,0.001548,0,0,1,1
1012,1430,1,0,0,0.005833,0,0,1,1
1012,1515,1,0,0,0.004456,0,0,1,1
1012,1600,1,0,0,0.002602,0,0,1,1
1012,1630,1,0,0,0.005432,0,0,1,1
1012,1700,1,0,0,0.003487,0,0,1,1
1012,1715,1,0,0,0.005180,0,0,1,1
1012,1716,1,0,0,0.005180,0,0,1,1
1012,1717,1,0,0,0.005180,0,0,1,1
1012,1718,1,0,0,0.005180,0,0,1,1
1012,1750,1,0,0,0.005248,0,0,1,1
1012,1800,1,0,0,0.006803,0,0,1,1
1012,1830,1,0,0,0.008009,0,0,1,1
1012,1900,1,0,0,0.005527,0,0,1,1
1012,2000,1,0,0,0.007926,0,0,1,1
1012,2030,1,0,0,0.005276,0,0,1,1
1012,2045,1,0,0,0.017420,0,0,1,1
1012,2230,1,0,0,0.012680,0,0,1,1
1012,2233,1,0,0,0.012680,0,0,1,1
1012,2300,1,0,0,0.012598,0,0,1,1
1012,2303,1,0,0,0.012598,0,0,1,1
1012,2345,1,0,0,0.013655,0,0,1,1

2342.00,11898.00,14240.00


CABSAT
28,Echelle
2,Ensemble 4 ans et +

4
-1
3
1
0
0

XXXX,C201
C:\DataDev\NewDataCarat
11868000,11868000
0
1
0
0

1010,1205,1,0,0,0.482784,0,1,0,1
1010,1230,1,0,0,0.489679,0,1,0,1
1010,1300,1,0,0,0.365753,0,1,0,1
1010,1415,1,0,0,0.118137,0,1,0,1
1010,1525,1,0,0,0.103309,0,1,0,1
1010,1905,1,0,0,0.392222,0,1,0,1
1010,2030,1,0,0,0.159476,0,1,0,1
1010,2055,1,0,0,0.165058,0,1,0,1
1010,2120,1,0,0,0.090131,0,1,0,1
1010,2145,1,0,0,0.058100,0,1,0,1
1012,800,1,0,0,0.001904,0,0,1,1
1012,810,1,0,0,0.001904,0,0,1,1


11,Test fiche 177
2,Ensemble 4 ans et +

4
-1
3
1
0
0

B901,C101
C:\DataDev\NewDataCarat
52860000,11366000
6226
1
0
0

1,2193,32,0,0,17.300000,0,1,0,1
1007,821,2,0,0,0.002000,0,0,1,1

43200.00,0.00,43200.00
EOJ

3,t3
1016,15 ans+ non CSP+indiv.

4
-1
7
1
0
0

B901,C101
c:\dfgsdf
35840000,6913000
6226
1
0
0

1,805,1,0,0,0.951200,0,1,0,0,0,0,0,1
1,805,8,0,0,1.051200,0,1,0,0,0,0,0,1
1,805,16,0,0,0.874400,0,1,0,0,0,0,0,1
1,835,2,0,0,0.676800,0,1,0,0,0,0,0,1
1,1940,1,0,0,11.763100,0,1,0,0,0,0,0,1
1,1940,2,0,0,11.637500,0,1,0,0,0,0,0,1
1,1940,4,0,0,11.030500,0,1,0,0,0,0,0,1
1,1940,8,0,0,10.832800,0,1,0,0,0,0,0,1
1,1940,16,0,0,10.456100,0,1,0,0,0,0,0,1
1,1940,64,0,0,11.790800,0,1,0,0,0,0,0,1
1,1940,1,0,0,11.481600,0,1,0,0,0,0,0,1
1,1940,2,0,0,10.856100,0,1,0,0,0,0,0,1
1,1940,4,0,0,11.032800,0,1,0,0,0,0,0,1
1,1950,1,0,0,9.384000,0,1,0,0,0,0,0,1
1,1950,2,0,0,9.932800,0,1,0,0,0,0,0,1
1,1950,4,0,0,9.225800,0,1,0,0,0,0,0,1
1,1950,8,0,0,9.681600,0,1,0,0,0,0,0,1
1,1950,16,0,0,9.156100,0,1,0,0,0,0,0,1
1,1950,32,0,0,8.939600,0,1,0,0,0,0,0,1
1,1950,64,0,0,10.942000,0,1,0,0,0,0,0,1
1,1950,1,0,0,10.130500,0,1,0,0,0,0,0,1
1,1950,2,0,0,10.004900,0,1,0,0,0,0,0,1
1,1950,4,0,0,10.207200,0,1,0,0,0,0,0,1
1,1964,32,0,0,7.988500,0,1,0,0,0,0,0,1
1,1964,64,0,0,11.846700,0,1,0,0,0,0,0,1
1,2000,1,0,0,8.602500,0,1,0,0,0,0,0,1
1,2000,2,0,0,9.407200,0,1,0,0,0,0,0,1
1,2000,4,0,0,9.174600,0,1,0,0,0,0,0,1
1,2000,8,0,0,8.830500,0,1,0,0,0,0,0,1
1,2000,16,0,0,9.156100,0,1,0,0,0,0,0,1
1,2000,32,0,0,7.737300,0,1,0,0,0,0,0,1
1,2000,64,0,0,11.346700,0,1,0,0,0,0,0,1
1,2000,1,0,0,13.786300,0,1,0,0,0,0,0,1
1,2000,2,0,0,12.984000,0,1,0,0,0,0,0,1
1,2000,4,0,0,12.032800,0,1,0,0,0,0,0,1
1,2030,1,0,0,19.409600,0,1,0,0,0,0,0,1
1,2030,2,0,0,17.888700,0,1,0,0,0,0,0,1
1,2030,4,0,0,14.890800,0,1,0,0,0,0,0,1
1,2030,8,0,0,19.707200,0,1,0,0,0,0,0,1
1,2030,16,0,0,15.558400,0,1,0,0,0,0,0,1
1,2030,32,0,0,13.146700,0,1,0,0,0,0,0,1
1,2030,64,0,0,18.707200,0,1,0,0,0,0,0,1
1,2030,1,0,0,19.037500,0,1,0,0,0,0,0,1
